KEY_INDEX,CDL_FLAG,CONDITION_CODE,EQUIP_PROB_CODE,FAULT_FLAG,INJ_SEVER_CODE,PERSON_ID,PERSON_TYPE,REPORT_NO,SAF_EQUIP_CODE,SEX_CODE,VEHICLE_ID,COLLISION_TYPE_CODE,C_M_ZONE_FLAG,JUNCTION_CODE,LANE_CODE,LIGHT_CODE,RD_COND_CODE,RD_DIV_CODE,SURF_COND_CODE,WEATHER_CODE,AREA_DAMAGED_CODE_MAIN,BODY_TYPE_CODE,DAMAGE_CODE,HIT_AND_RUN_FLAG,MOVEMENT_CODE,TIME,AGE,LATITUDE,LONGITUDE,cluster,second_label,first_label,second_labeling
609,N,Apparently Normal,No Misuse,N,No Injury,cf19be7c-0e7a-4ba9-8303-1cdf8194f993,D,ADI6050008,Shoulder/Lap Belt(s),F,0027bd55-db0e-409a-a11d-c9e1bd035167,Opposite Direction Sideswipe,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Snow,Snow,Eleven o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015.2.15 0:45,38,39.34991315,-76.67885184,0,2,눈길사고,미끌어짐에 의한 사고
620,N,Apparently Normal,No Misuse,N,No Injury,49557a3d-e7ea-452f-a24e-f4f8c906074b,D,ADI6680009,Shoulder/Lap Belt(s),M,5fa8cdcf-4222-40a6-a167-95b7e13d2003,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,One-way Trafficway,Slush,Wintry Mix,Eleven o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.2.17 9:20,61,39.30508119,-76.59922242,0,1,눈길사고,등속 주행 사고
631,N,Apparently Normal,No Misuse,N,No Injury,8a2528ea-93d0-4fbc-8e05-45a9df100ceb,D,ADI7030007,Shoulder/Lap Belt(s),F,7996efe2-7da9-495f-bd76-b1a097783d40,Same Movement Angle,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Snow,Snow,Five o'clock,Passenger Car,Functional,N,Accelerating,2015.2.14 20:00,26,39.30174378,-76.59779549,0,2,눈길사고,미끌어짐에 의한 사고
667,N,Apparently Normal,No Misuse,Y,No Injury,124cab8b-1945-4d8f-bbee-850756d60eb9,D,ADI835000J,Shoulder/Lap Belt(s),F,9960662f-7ea8-4f57-9629-d1540d800163,Same Direction Sideswipe,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Snow,Snow,Seven o'clock,(Sport) Utility Vehicle,No Damage,N,Accelerating,2015.2.16 21:55,70,39.28419074,-76.69579268,0,2,눈길사고,미끌어짐에 의한 사고
723,N,Apparently Normal,No Misuse,Y,No Injury,bbd4f37a-b519-4549-ab31-da6c317fabf3,D,ADJ0210006,Shoulder/Lap Belt(s),M,c7d3a796-e4f4-4cbf-a973-f18b8c757ff8,Angle Meets Left Turn Head On,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,Passenger Car,Superficial,N,Making Right Turn,2015.3.5 15:00,21,39.2833956,-76.63933486,0,2,눈길사고,미끌어짐에 의한 사고
762,N,Apparently Normal,No Misuse,Y,No Injury,4328977a-f9a5-457d-a1f5-90411b91a917,D,ADJ1340005,Shoulder/Lap Belt(s),F,6bf3fdaa-25da-42fc-a7fc-4dcc420ba6f0,Same Direction Sideswipe,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Snow,Blowing Snow,One o'clock,Passenger Car,Functional,N,Changing Lanes,2015.2.14 19:45,22,39.26650869,-76.66753292,0,2,눈길사고,미끌어짐에 의한 사고
763,N,Apparently Normal,No Misuse,N,No Injury,2e79c9fa-6cf9-463e-899e-d907df575266,D,ADJ1340005,Shoulder/Lap Belt(s),M,2d729281-383b-4212-ade3-cedd89db6c7e,Same Direction Sideswipe,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Snow,Blowing Snow,Twelve o'clock,Ambulance/Non Emergency,Superficial,N,Moving Constant Speed,2015.2.14 19:45,27,39.26650869,-76.66753292,0,0,눈길사고,감속 중 사고
764,N,Apparently Normal,No Misuse,N,No Injury,f42004eb-8ef6-4da9-ac1c-c31a75f7cb51,D,ADJ1340005,Shoulder/Lap Belt(s),M,2b2add7a-d424-44f1-b73f-2e59d289b524,Same Direction Sideswipe,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Snow,Blowing Snow,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.14 19:45,26,39.26650869,-76.66753292,0,0,눈길사고,감속 중 사고
767,N,Apparently Normal,No Misuse,N,No Injury,e754f1e6-f462-497c-8134-7948cfbd1995,D,ADJ1620001,Shoulder/Lap Belt(s),M,0c57685f-82a1-4888-bcdb-c156235b0cfc,Same Direction Right Turn,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Snow,Sleet,Eleven o'clock,Station Wagon,Functional,N,Slowing or Stopping,2015.1.29 16:56,44,39.32214761,-76.61212921,0,1,눈길사고,등속 주행 사고
771,N,Apparently Normal,No Misuse,N,No Injury,29f58c3a-519b-47ba-a5ee-c9bfc08c257b,D,ADJ1760006,Shoulder/Lap Belt(s),F,6ae3640a-ae1a-44dd-9098-1e5c6bb6d30c,Same Direction Rear End,N,Intersection Related,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Ice,Blowing Snow,Six o'clock,Passenger Car,Superficial,N,Slowing or Stopping,2015.2.15 10:00,37,39.27228139,-76.61163568,0,1,눈길사고,등속 주행 사고
778,N,Apparently Normal,No Misuse,Y,No Injury,3b49507b-106f-4ddd-9652-d1068e03a8eb,D,ADJ1790009,Shoulder/Lap Belt(s),F,dbcc5cbd-6ed4-4f8a-9d82-f6bc7da0839b,Single Vehicle ,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Snow,Snow,Six o'clock,Passenger Car,Superficial,N,Skidding,2015.3.5 9:35,40,39.36226137,-76.62494749,0,2,눈길사고,미끌어짐에 의한 사고
798,N,Apparently Normal,No Misuse,Y,No Injury,ac3097c8-1300-4a45-90d5-074367c60aa6,D,ADJ2280001,Shoulder/Lap Belt(s),F,8b228d4c-810b-454f-a04b-f219bb236e0d,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Snow,Snow,Twelve o'clock,Passenger Car,Disabling,N,Skidding,2015.1.6 9:18,39,39.33817265,-76.60220504,0,2,눈길사고,미끌어짐에 의한 사고
815,N,Apparently Normal,No Misuse,Y,No Injury,4248722e-ae3c-458b-bf20-5284d61f46a0,D,ADJ2470003,Shoulder/Lap Belt(s),F,5c214669-c253-4b29-b58f-3ad55a53ca1d,Single Vehicle ,N,Intersection,Deceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Eleven o'clock,(Sport) Utility Vehicle,Disabling,N,Slowing or Stopping,2015.1.6 10:00,43,39.24899667,-76.64002419,0,1,눈길사고,등속 주행 사고
857,N,Apparently Normal,No Misuse,N,No Injury,fdd04bfb-1f4f-46d0-8ebf-3ec1e2c8ef14,D,ADJ3110001,Shoulder/Lap Belt(s),F,76760308-de4b-40ab-a099-9f11fff50596,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dawn,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Snow,Wintry Mix,Six o'clock,(Sport) Utility Vehicle,Superficial,N,Stopped in Traffic Lane,2015.1.6 7:10,53,39.30999153,-76.64336756,0,1,눈길사고,등속 주행 사고
878,N,Apparently Normal,No Misuse,N,No Injury,418edc58-a1a7-4861-8212-0b4c967afb1a,D,ADJ3550005,Shoulder/Lap Belt(s),F,0c4f7008-7e1b-435d-8ce8-e20d13d3a960,Same Direction Rear End,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Cloudy,Six o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.2.23 8:41,56,39.29359885,-76.68418407,0,3,눈길사고,자차 사고
879,N,Apparently Normal,No Misuse,N,No Injury,5067b859-97d3-4938-a277-b22592103366,D,ADJ3550005,Shoulder/Lap Belt(s),M,d1c92b42-f2b9-4157-81a4-b91fa15d55da,Same Direction Rear End,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Cloudy,Five o'clock,Van,Superficial,N,Moving Constant Speed,2015.2.23 8:41,58,39.29359885,-76.68418407,0,3,눈길사고,자차 사고
880,N,Apparently Normal,No Misuse,Y,No Injury,144eb956-c59b-4a81-a679-94d4be79c8d7,D,ADJ3550005,Shoulder/Lap Belt(s),M,34b50acd-a670-435c-9caf-3c4bf0d0fad3,Same Direction Rear End,N,Intersection Related,Acceleration Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Cloudy,Eleven o'clock,(Sport) Utility Vehicle,Superficial,N,Moving Constant Speed,2015.2.23 8:41,23,39.29359885,-76.68418407,0,3,눈길사고,자차 사고
901,N,Apparently Normal,No Misuse,N,No Injury,d1eaf18e-b3bb-400b-a47a-a8429d07ec41,D,ADJ4240002,Shoulder/Lap Belt(s),F,e90494f4-c2b9-4700-92fd-5d28593b38e1,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Four o'clock,(Sport) Utility Vehicle,Superficial,N,Moving Constant Speed,2015.1.6 7:30,46,39.29161437,-76.60324574,0,3,눈길사고,자차 사고
902,N,Apparently Normal,No Misuse,Y,No Injury,e068c21c-53bf-42f6-bb8c-c84e0faa3190,D,ADJ4240002,Shoulder/Lap Belt(s),F,66597fe5-880d-4591-ae17-69a0eaf1a162,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Six o'clock,Passenger Car,Superficial,N,Skidding,2015.1.6 7:30,56,39.29161437,-76.60324574,0,2,눈길사고,미끌어짐에 의한 사고
903,N,Apparently Normal,No Misuse,N,No Injury,a123a931-2caf-40e9-8c62-334bbfaf08d0,D,ADJ4240002,Shoulder/Lap Belt(s),M,e61b99f7-eba9-4e18-bf39-56bf84067049,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.6 7:30,25,39.29161437,-76.60324574,0,3,눈길사고,자차 사고
926,N,Apparently Normal,No Misuse,N,No Injury,85a5c74b-1e87-4b49-a0e1-76c0ac7b8a43,D,ADJ4490008,Shoulder/Lap Belt(s),F,cde4a11c-f93c-4cf6-a3ac-61242cac4152,Same Direction Sideswipe,N,Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Seven o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.3.5 14:30,56,39.29331655,-76.65626764,0,0,눈길사고,감속 중 사고
947,Y,Apparently Normal,No Misuse,Y,No Injury,e74ab2b4-e969-48b4-85b7-43bc949b0b4e,D,ADJ4930003,Shoulder/Lap Belt(s),F,e7b427b1-d446-4c58-8bbf-20391ac3cf5b,Opposite Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,One o'clock,"Medium/Heavy Truck 2 axles (10,000 lbs (4,536 kg) or less)",No Damage,N,Backing,2015.1.6 13:30,41,39.28266273,-76.69304073,0,2,눈길사고,미끌어짐에 의한 사고
953,N,Apparently Normal,No Misuse,Y,No Injury,418b2605-cdda-46e8-951f-0cefed40deb7,D,ADJ501000D,Shoulder/Lap Belt(s),F,53f96460-20dd-40e4-a1c5-f8aa745e684d,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Blowing Snow,Twelve o'clock,Passenger Car,Superficial,N,Slowing or Stopping,2015.2.15 9:15,28,39.2806032,-76.56678915,0,1,눈길사고,등속 주행 사고
954,N,Apparently Normal,No Misuse,N,No Injury,176d489c-950e-4140-8f40-c2b55b24b819,D,ADJ501000D,Shoulder/Lap Belt(s),M,76de398d-0b7b-4a81-979a-257358d8953f,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Blowing Snow,Six o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015.2.15 9:15,47,39.2806032,-76.56678915,0,1,눈길사고,등속 주행 사고
958,N,Apparently Normal,No Misuse,N,No Injury,03fc7bfc-fb14-4aed-896d-3fcab2bdf734,D,ADJ5060003,Shoulder/Lap Belt(s),F,f7319da6-2f5b-4a96-868b-7500a3eeebb9,Same Direction Right Turn,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Five o'clock,(Sport) Utility Vehicle,Functional,N,Skidding,2015.3.5 14:18,40,39.26131205,-76.6355744,0,2,눈길사고,미끌어짐에 의한 사고
959,N,Apparently Normal,No Misuse,Y,No Injury,6ffad086-fff2-4fa9-ba5c-9b24ce5c5fc9,D,ADJ5060003,Shoulder/Lap Belt(s),M,dc21b68b-040a-49db-8649-b5c3beab99dd,Same Direction Right Turn,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Eight o'clock,Passenger Car,Disabling,N,Skidding,2015.3.5 14:18,61,39.26131205,-76.6355744,0,2,눈길사고,미끌어짐에 의한 사고
988,N,Apparently Normal,No Misuse,Y,No Injury,669c2876-c979-44fa-b890-c9a256ef9f35,D,ADJ5350001,Shoulder/Lap Belt(s),F,0f84274b-574d-4b92-b95e-792c4ce1478e,Angle Meets Right Turn,N,Intersection,Acceleration Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Ten o'clock,Passenger Car,Disabling,N,Making Left Turn,2015.1.6 20:29,26,39.31086419,-76.64824784,0,2,눈길사고,미끌어짐에 의한 사고
989,N,Apparently Normal,No Misuse,N,No Injury,4e6d4ab1-e1c3-4a15-bf79-13625a616e01,D,ADJ5350001,Shoulder/Lap Belt(s),M,c5b1e71c-67a2-494f-be22-f12308a54d54,Angle Meets Right Turn,N,Intersection,Acceleration Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,One o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.1.6 20:29,48,39.31086419,-76.64824784,0,0,눈길사고,감속 중 사고
999,N,Apparently Normal,No Misuse,N,No Injury,28dab734-31f0-4ecd-9a92-9a31c4218218,D,ADJ547000D,Shoulder/Lap Belt(s),F,37c2a901-e11a-47aa-862f-d2f75bc2a4d1,Same Direction Right Turn,N,Intersection,Left Turn Lane,Daylight,No Defects,One-way Trafficway,Snow,Snow,Five o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.1.6 10:20,43,39.28788604,-76.61073446,0,0,눈길사고,감속 중 사고
1000,N,Apparently Normal,No Misuse,Y,No Injury,3f101923-fe70-430a-a29b-5c59d606522e,D,ADJ547000D,Shoulder/Lap Belt(s),F,7f6987a4-ddf0-478b-851e-d5d6a20ebb85,Same Direction Right Turn,N,Intersection,Left Turn Lane,Daylight,No Defects,One-way Trafficway,Snow,Snow,Eleven o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.1.6 10:20,22,39.28788604,-76.61073446,0,0,눈길사고,감속 중 사고
1018,N,Apparently Normal,No Misuse,N,No Injury,b7089f2d-b2da-40d7-a27f-11eab3905347,D,ADJ5770004,Shoulder/Lap Belt(s),F,7cc6e3ed-c3c6-4605-bc02-384265b5eb69,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Ice,Sleet,Six o'clock,Passenger Car,Superficial,N,Slowing or Stopping,2015.2.25 18:40,67,39.36852798,-76.57388091,0,1,눈길사고,등속 주행 사고
1019,N,Apparently Normal,No Misuse,N,No Injury,05c948b3-24dd-4a52-a871-0526fbd72f16,D,ADJ5770004,Shoulder/Lap Belt(s),F,afa54f70-c0a2-4f70-96c5-78fc3b255b04,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Ice,Sleet,Six o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015.2.25 18:40,31,39.36852798,-76.57388091,0,1,눈길사고,등속 주행 사고
1022,N,Apparently Normal,No Misuse,N,No Injury,25a97757-67eb-454f-a171-c706647f0ac6,D,ADJ5790005,Shoulder/Lap Belt(s),F,53b4e86e-bf1a-4a49-a3b8-a588f79816ba,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Blowing Snow,Eleven o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015.2.21 15:08,50,39.33048009,-76.65959358,0,1,눈길사고,등속 주행 사고
1112,N,Apparently Normal,No Misuse,Y,No Injury,2e16b750-975d-46b7-858e-814f1d4e3aca,D,AE35250003,Shoulder/Lap Belt(s),F,1ed05a55-7c00-4222-b993-68a5ba715408,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Wintry Mix,Twelve o'clock,Recreational Vehicle,Disabling,N,Skidding,2015.1.19 8:41,32,39.51975086,-76.54144764,0,2,눈길사고,미끌어짐에 의한 사고
1152,N,Apparently Normal,No Misuse,Y,No Injury,6dbedf53-18c9-4919-ba54-f4bc917f0e25,D,AE38630005,Shoulder/Lap Belt(s),F,63c7c7ed-fb7f-4801-8aad-cfedc0679ec3,Same Direction Rear End,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Raining,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.3 10:30,26,39.42391173,-76.80649281,0,3,눈길사고,자차 사고
1153,N,Apparently Normal,No Misuse,N,No Injury,ff8808ad-58de-40f1-b61c-7ba6dbd13f15,D,AE38630005,Shoulder/Lap Belt(s),M,7fd34f12-52fe-4404-8025-53fbe1be0c06,Same Direction Rear End,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Raining,Six o'clock,(Sport) Utility Vehicle,Superficial,N,Stopped in Traffic Lane,2015.1.3 10:30,48,39.42391173,-76.80649281,0,1,눈길사고,등속 주행 사고
1156,N,Apparently Normal,No Misuse,Y,No Injury,2f8ea6ca-7bea-4d74-a2c2-dd25801ac34a,D,AE3877000J,Shoulder/Lap Belt(s),F,78d1de8a-8994-4d1b-91fc-9e796b657fc5,Single Vehicle ,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Wintry Mix,Twelve o'clock,Passenger Car,Disabling,N,Skidding,2015.3.1 12:23,29,39.45060954,-76.41744375,0,2,눈길사고,미끌어짐에 의한 사고
1162,N,Apparently Normal,No Misuse,N,No Injury,ca3e082e-a972-4c97-a904-a222e56b03b2,D,AE3969000B,Shoulder/Lap Belt(s),F,1a278ef3-fd49-4af4-b7e7-edc1eb855e96,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Blowing Snow,Six o'clock,Station Wagon,Disabling,N,Moving Constant Speed,2015.3.5 13:30,46,39.42651401,-76.6916728,0,3,눈길사고,자차 사고
1163,N,Apparently Normal,No Misuse,N,No Injury,92609655-9295-4dae-914a-c7c5f577cf24,D,AE3978000R,Shoulder/Lap Belt(s),F,bb4459a0-2fda-4cf8-9966-0e2d9568e5ee,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,Foreign Material,"Two-way, Not Divided",Snow,Snow,Six o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.1.21 12:37,77,39.51708585,-76.83552504,0,3,눈길사고,자차 사고
1183,N,Apparently Normal,No Misuse,Y,No Injury,3b26e72f-903f-4745-b9c5-03f93fe5bfb2,D,AE40860010,Shoulder/Lap Belt(s),F,2e3bc20a-8537-44ff-9979-ceb9120cba02,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Wintry Mix,One o'clock,Passenger Car,Disabling,N,Skidding,2015.1.6 18:38,23,39.38895378,-76.6265595,0,2,눈길사고,미끌어짐에 의한 사고
1184,N,Apparently Normal,No Misuse,N,No Injury,bb5ee113-8828-4426-ba86-8f3b4c35bc75,D,AE40860010,Shoulder/Lap Belt(s),M,2098f699-af69-40ff-b370-f2dfe60754ac,Same Direction Rear End,N,Non Intersection,Left Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Wintry Mix,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.6 18:38,34,39.38895378,-76.6265595,0,3,눈길사고,자차 사고
1190,N,Apparently Normal,No Misuse,Y,No Injury,b29545fc-2c40-4770-8cf2-3a1c405a6bd9,D,AE41080005,Shoulder/Lap Belt(s),F,ce560294-c246-457d-b253-f07674e4aea3,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Five o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.3.5 13:50,40,39.29599012,-76.46048784,0,1,눈길사고,등속 주행 사고
1191,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,b3a29f90-ce73-4c9c-b1b1-bbb8bf0261ca,D,AE41080005,Shoulder/Lap Belt(s),F,bc70e64c-1be8-49e3-bc95-abd9f932f462,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Eight o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015.3.5 13:50,24,39.29599012,-76.46048784,0,1,눈길사고,등속 주행 사고
1192,N,Apparently Normal,No Misuse,Y,No Injury,4ccaaaa4-6cff-4ee2-917b-51bc98f8196a,D,AE41080005,Shoulder/Lap Belt(s),M,93f281a3-a603-41d5-a0bd-7605dd8a7eb4,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.3.5 13:50,49,39.29599012,-76.46048784,0,3,눈길사고,자차 사고
1202,N,Apparently Normal,No Misuse,Y,No Injury,93f9ceed-0bfe-46c2-b203-2f13a1fb95a4,D,AE42370004,Shoulder/Lap Belt(s),F,74baa72a-262b-42ad-97b9-4c83f8c611d2,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Slush,Snow,Twelve o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.2.15 1:56,66,39.35153095,-76.37767196,0,1,눈길사고,등속 주행 사고
1211,N,Apparently Normal,No Misuse,Y,No Injury,c1ec1085-bbc1-4abb-bd08-9431cd598676,D,AE4381000K,Shoulder/Lap Belt(s),F,65efde4a-ea15-49a1-801b-7a92ee3c3c0e,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,Loose Surface Material,"Two-way, Divided, Unprotected (painted >4 feet) Median",Slush,Sleet,Twelve o'clock,Pickup Truck,Disabling,N,Slowing or Stopping,2015.3.1 14:28,19,39.42543664,-76.38374448,0,1,눈길사고,등속 주행 사고
1221,N,Apparently Normal,No Misuse,Y,No Injury,0c624d6e-c994-4dc3-be27-a91f204c0d70,D,AE4424000K,Shoulder/Lap Belt(s),F,0e51e911-cc38-4ab1-87b0-a96a78bf221b,Opposite Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,"Holes, Ruts, Etc.","Two-way, Not Divided",Snow,Snow,Eight o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.26 6:45,44,39.33089503,-76.78226709,0,0,눈길사고,감속 중 사고
1222,N,Apparently Normal,No Misuse,Y,No Injury,0bf02efa-58cf-4af4-8bfd-805640fdabca,D,AE4424000K,Shoulder/Lap Belt(s),M,b6a0ce55-3737-462c-945e-4d7ef2122ecc,Opposite Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,"Holes, Ruts, Etc.","Two-way, Not Divided",Snow,Snow,Ten o'clock,"Medium/Heavy Truck 2 axles (10,000 lbs (4,536 kg) or less)",Superficial,N,Moving Constant Speed,2015.2.26 6:45,37,39.33089503,-76.78226709,0,0,눈길사고,감속 중 사고
1233,N,Apparently Normal,No Misuse,Y,No Injury,32926ce7-d710-4580-9252-458ebf63c177,D,AE4535000B,Shoulder Belt Only,F,2e78645d-14a1-4179-95c9-87145f9926db,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Snow,Twelve o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.2.1 23:25,27,39.41459574,-76.77329779,0,1,눈길사고,등속 주행 사고
1234,N,Apparently Normal,No Misuse,Y,No Injury,3ee58e69-943e-4dbc-8c99-f271efe390fa,D,AE4535000B,Shoulder/Lap Belt(s),F,9b491047-8b3d-4cb3-8c6a-c883c5da560c,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Wet,Snow,Ten o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015.2.1 23:25,28,39.41459574,-76.77329779,0,1,눈길사고,등속 주행 사고
1235,N,Apparently Normal,No Misuse,Y,No Injury,2443a054-8d10-40e7-9c98-6ae614ca5a84,D,AE4535000C,Shoulder/Lap Belt(s),F,64173b75-658c-4086-95f5-797e4af54a4c,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Twelve o'clock,(Sport) Utility Vehicle,Functional,N,Slowing or Stopping,2015.2.14 23:50,22,39.414919,-76.77396297,0,1,눈길사고,등속 주행 사고
1236,N,Apparently Normal,No Misuse,Y,No Injury,b43402f1-dda5-43ee-a736-ecfdf72dfc82,D,AE4535000C,Shoulder/Lap Belt(s),M,cd0995ca-f553-48f1-b0e4-5d0fb036526f,Same Direction Rear End,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Six o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015.2.14 23:50,24,39.414919,-76.77396297,0,1,눈길사고,등속 주행 사고
1258,N,Apparently Normal,No Misuse,Y,No Injury,c9d773bb-2baa-4a57-a566-716e8d2cc8e6,D,AE46610003,Shoulder/Lap Belt(s),F,5de2c3b5-9e99-409c-b903-34949d0be527,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Wintry Mix,Ten o'clock,Passenger Car,Functional,N,Parked  ,2015.1.18 8:50,54,39.49761656,-76.6845274,0,1,눈길사고,등속 주행 사고
1259,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,436a3187-595c-47d0-95fc-17491e77c94c,D,AE46610003,Shoulder/Lap Belt(s),M,d5ed14cb-398d-4322-86a0-fa54542bc196,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Wintry Mix,Six o'clock,Police Vehicle/Emergency,Disabling,N,Stopped in Traffic Lane,2015.1.18 8:50,32,39.49761656,-76.6845274,0,1,눈길사고,등속 주행 사고
